Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
212,7,14,,31.23547392125,1.0,0.145501,0.11121577618942878,0.0,0.0,0.0,0.0,0.0,0.0
212,8,14,,31.384140588125,1.0,0.148818,-0.025073462689071357,0.0,0.0,0.0,1.0,0.006289,-0.06804879895173228
212,9,14,,31.532807255,1.0,0.314914,0.0006036659184151039,0.0,0.0,0.0,0.0,0.0,0.0
212,10,14,,31.681473921875003,1.0,0.114385,0.01907675866158412,0.0,0.0,0.0,1.0,0.158276,0.011448955981687667
212,11,14,,31.83014058875,1.0,0.133049,-0.025201269583526312,1.0,0.174811,0.15702518756020326,1.0,0.417229,-0.11125956542705023
212,12,14,,31.978807255625,1.0,0.208388,-0.08839409600842356,0.0,0.0,0.0,1.0,0.339194,-0.08514521708919158
212,13,14,,32.1274739225,1.0,0.251703,0.16179872735171796,1.0,0.142534,0.19236374973042872,1.0,0.006417,0.05656330149022693
212,14,14,,32.276140589375004,1.0,0.12567,0.08955881573767731,0.0,0.0,0.0,1.0,0.014645,0.258675407428952
212,15,14,,32.424807256250006,1.0,0.161922,0.09420231208767307,0.0,0.0,0.0,0.0,0.0,0.0
212,16,14,,32.573473923125,1.0,0.249327,-0.0064501555402720215,0.0,0.0,0.0,1.0,0.01314,-0.29585598473112407
212,1,15,32.72214059,32.72214059,1.0,0.255779,0.09918202945205826,1.0,0.314333,0.3225687264974004,1.0,0.006523,0.10023727184360355
212,2,15,,32.869973923125,1.0,0.177327,0.07353603307994595,0.0,0.0,0.0,0.0,0.0,0.0
212,3,15,,33.01780725625,1.0,0.2056,0.0015202508476623857,0.0,0.0,0.0,1.0,0.285142,-0.21343803581374893
212,4,15,,33.165640589375,1.0,0.219225,0.03991258602014155,1.0,0.189589,0.04453941804469809,1.0,0.024445,-0.18490815837782576
212,5,15,,33.3134739225,1.0,0.286169,0.11410875438852311,0.0,0.0,0.0,1.0,0.025503,0.09219894601491406
212,6,15,,33.461307255625,1.0,0.175646,-0.0072260809008282845,1.0,0.112794,0.22895881232939075,0.0,0.0,0.0
212,7,15,,33.60914058875,1.0,0.189722,-0.020696203524082288,0.0,0.0,0.0,0.0,0.0,0.0
212,8,15,,33.756973921875,1.0,0.242548,-0.0959250635512088,0.0,0.0,0.0,1.0,0.012055,-0.07546959565313648
